url,american_bollworm_count,pink_bollworm_count,total_bollworm_count,risk_level
s3://wadhwaniai-agri-opendata/images/ad/1bfb8404a9e62053e4642a01.jpg,0,3,3,Medium
s3://wadhwaniai-agri-opendata/images/ad/1c0bf022575685dd72c641bf.jpg,0,2,2,Low
s3://wadhwaniai-agri-opendata/images/ad/1c0fbc2eca882929fbf307bf.jpg,0,8,8,High
s3://wadhwaniai-agri-opendata/images/ad/1c1d3d29297c9f7758c4d31c.jpg,0,6,6,Medium
s3://wadhwaniai-agri-opendata/images/ad/1c1eb29e913b43413d8aac91.jpg,0,17,17,High
s3://wadhwaniai-agri-opendata/images/ad/1c39b7a49ba675295c8385e4.jpg,0,18,18,High
s3://wadhwaniai-agri-opendata/images/ad/1c41211e52d69492c8c0fc82.jpg,0,230,230,High
s3://wadhwaniai-agri-opendata/images/ad/1c4a20c46ccbb28eba26b5ee.jpg,0,164,164,High
s3://wadhwaniai-agri-opendata/images/ad/1c4b412aee0bb7bf62124985.jpg,0,23,23,High
s3://wadhwaniai-agri-opendata/images/ad/1c4c83aaaf79963766080db5.jpg,0,11,11,High
s3://wadhwaniai-agri-opendata/images/ad/1c6635e04f28098ec6640cb9.jpg,0,7,7,Medium
s3://wadhwaniai-agri-opendata/images/ad/1c6782eb4b0a61815af36bd7.jpg,2,8,10,High
s3://wadhwaniai-agri-opendata/images/ad/1c67e4d11acbc22f566f7cf2.jpg,0,9,9,High
s3://wadhwaniai-agri-opendata/images/ad/1c68f9d0bf6c4c4c5a3853d1.jpg,0,14,14,High
s3://wadhwaniai-agri-opendata/images/ad/1c6af2b866363260f6bb3a7f.jpg,0,65,65,High
s3://wadhwaniai-agri-opendata/images/ad/1c6f430f8374b4c0d5ebdc13.jpg,0,15,15,High
s3://wadhwaniai-agri-opendata/images/ad/1c71a199e76f6d6e760c5775.jpg,0,4,4,Medium
s3://wadhwaniai-agri-opendata/images/ad/1c71e706b443040899ec3007.jpg,0,16,16,High
s3://wadhwaniai-agri-opendata/images/ad/1c74d179527e0cc9c34521ae.jpg,0,284,284,High
s3://wadhwaniai-agri-opendata/images/ad/1c75977fc651265d09eafcc4.jpg,0,165,165,High
s3://wadhwaniai-agri-opendata/images/ad/1c7ebc4a9f43f9d7f9fdef02.jpg,0,1,1,Low
s3://wadhwaniai-agri-opendata/images/ad/1c827af2c39b1029a3adfc76.jpg,0,2,2,Low
s3://wadhwaniai-agri-opendata/images/ad/1c898140123b54b06e4b8f8b.jpg,0,6,6,Medium
s3://wadhwaniai-agri-opendata/images/ad/1c8b41fa509cac0f8b1071a3.jpg,0,71,71,High
s3://wadhwaniai-agri-opendata/images/ad/1c8e1ac00b66285a722b4c14.jpg,0,19,19,High
s3://wadhwaniai-agri-opendata/images/ad/1ca583c46d03d3d67554a82d.jpg,0,137,137,High
s3://wadhwaniai-agri-opendata/images/ad/1ca748d9af5c772558b7ca96.jpg,0,9,9,High
s3://wadhwaniai-agri-opendata/images/ad/1cad250e89608c5c291d61c7.jpg,0,11,11,High
s3://wadhwaniai-agri-opendata/images/ad/1cae14e80f0cf6bfd0365b2b.jpg,0,5,5,Medium
s3://wadhwaniai-agri-opendata/images/ad/1cbe254614287f783a943a78.jpg,0,12,12,High
s3://wadhwaniai-agri-opendata/images/ad/1cc12fd1d192b6c92873f200.jpg,0,1,1,Low
s3://wadhwaniai-agri-opendata/images/ad/1cced6d714783d96f9f4ea16.jpg,0,4,4,Medium
s3://wadhwaniai-agri-opendata/images/ad/1cd0383bbc33c84b72358ad6.jpg,0,116,116,High
s3://wadhwaniai-agri-opendata/images/ad/1ce1b4d0b2685d41d5a3a221.jpg,1,11,12,High
s3://wadhwaniai-agri-opendata/images/ad/1ce282e10a683b22398bb5c4.jpg,0,3,3,Medium
s3://wadhwaniai-agri-opendata/images/ad/1ce7002a80bd44600776f946.jpg,0,7,7,Medium
s3://wadhwaniai-agri-opendata/images/ad/1ce98f6c81d56dad11753627.jpg,0,71,71,High
s3://wadhwaniai-agri-opendata/images/ad/1ce9915489024ace2dda4d3f.jpg,0,13,13,High
s3://wadhwaniai-agri-opendata/images/ad/1cec6743dad698c94c683e87.jpg,0,74,74,High
s3://wadhwaniai-agri-opendata/images/ad/1cf5395faa0f345b40290a44.jpg,0,45,45,High
s3://wadhwaniai-agri-opendata/images/ad/1cf7384d7ff18173debc34e9.jpg,11,0,11,High
s3://wadhwaniai-agri-opendata/images/ad/1cf7be8a8245d983dd683087.jpg,0,7,7,Medium
s3://wadhwaniai-agri-opendata/images/ad/1cf8dff94fb5fa22d26c8d3d.jpg,0,6,6,Medium
s3://wadhwaniai-agri-opendata/images/ad/1cf96fe89bc966d3f47b36a3.jpg,0,7,7,Medium
s3://wadhwaniai-agri-opendata/images/ad/1cfe6de00dd7c3c3eced24c0.jpg,0,23,23,High
s3://wadhwaniai-agri-opendata/images/ad/1d0ac323093d2f3f6f658ac2.jpg,7,0,7,High
s3://wadhwaniai-agri-opendata/images/ad/1d15bd56b91f2663e95ebe76.jpg,0,7,7,Medium
s3://wadhwaniai-agri-opendata/images/ad/1d166d1adf2173bafccd06da.jpg,0,2,2,Low
s3://wadhwaniai-agri-opendata/images/ad/1d179c3fc9e83c0d5c6c033b.jpg,0,31,31,High
s3://wadhwaniai-agri-opendata/images/ad/1d1df4474047fddc54a5e8ba.jpg,0,53,53,High
s3://wadhwaniai-agri-opendata/images/ad/1d227537b5a1a84a83e8fd97.jpg,0,5,5,Medium
s3://wadhwaniai-agri-opendata/images/ad/1d285625596b363dea15ba21.jpg,0,7,7,Medium
s3://wadhwaniai-agri-opendata/images/ad/1d36a1149e1cd9785b8fe449.jpg,1,0,1,Low
s3://wadhwaniai-agri-opendata/images/ad/1d3adca6fa24bb78bffedf8f.jpg,0,1,1,Low
s3://wadhwaniai-agri-opendata/images/ad/1d4373d48ab8c082a7af7f34.jpg,0,13,13,High
s3://wadhwaniai-agri-opendata/images/ad/1d5af339dc122255bc99843d.jpg,0,17,17,High
s3://wadhwaniai-agri-opendata/images/ad/1d5fe0398c3fe67195d71e6c.jpg,0,47,47,High
s3://wadhwaniai-agri-opendata/images/ad/1d64df690a8e7062b8d0ecc5.jpg,0,6,6,Medium
s3://wadhwaniai-agri-opendata/images/ad/1d67079cac5ae2c33b4f47b7.jpg,0,17,17,High
s3://wadhwaniai-agri-opendata/images/ad/1d6b7f3002f216b7ba4c7cbe.jpg,0,39,39,High
s3://wadhwaniai-agri-opendata/images/ad/1d711889debc6632bb427b4d.jpg,0,3,3,Medium
s3://wadhwaniai-agri-opendata/images/ad/1d82ff82ce100f2286ef4aee.jpg,2,1,3,Medium
s3://wadhwaniai-agri-opendata/images/ad/1d843a65c03be71af53a2bb7.jpg,0,8,8,High
s3://wadhwaniai-agri-opendata/images/ad/1d85b4e8e4301cefa4aa6bc8.jpg,0,2,2,Low
s3://wadhwaniai-agri-opendata/images/ad/1d865d4d46bf993832885df4.jpg,0,85,85,High
s3://wadhwaniai-agri-opendata/images/ad/1d9122b96d1f45acb816b602.jpg,0,6,6,Medium
s3://wadhwaniai-agri-opendata/images/ad/1d91e549abeb17d149168aec.jpg,0,36,36,High
s3://wadhwaniai-agri-opendata/images/ad/1d94cac8918bacfb47c495e6.jpg,0,3,3,Medium
s3://wadhwaniai-agri-opendata/images/ad/1da42e7e9380b9235f5ff1a0.jpg,0,1,1,Low
s3://wadhwaniai-agri-opendata/images/ad/1da93a999653e0cd4720509a.jpg,0,37,37,High
s3://wadhwaniai-agri-opendata/images/ad/1daa5f769aa3cb5a6d75ff45.jpg,0,2,2,Low
s3://wadhwaniai-agri-opendata/images/ad/1db2c06297938d645fa46a0d.jpg,0,238,238,High
s3://wadhwaniai-agri-opendata/images/ad/1db80f82c5b3c237ba8d1ba6.jpg,0,10,10,High
s3://wadhwaniai-agri-opendata/images/ad/1dbaafeb0e7929f4cfeaf511.jpg,0,5,5,Medium
s3://wadhwaniai-agri-opendata/images/ad/1dc287ce553c89ec8e452bc7.jpg,0,45,45,High
s3://wadhwaniai-agri-opendata/images/ad/1dd244738a40bda1c06821f3.jpg,0,87,87,High
s3://wadhwaniai-agri-opendata/images/ad/1dd2c7cad3a4f9e8df99f8fd.jpg,0,5,5,Medium
s3://wadhwaniai-agri-opendata/images/ad/1de0f66da546a057652c1549.jpg,0,1,1,Low
s3://wadhwaniai-agri-opendata/images/ad/1de12db1a6a59e1cbf61ece4.jpg,0,18,18,High
s3://wadhwaniai-agri-opendata/images/ad/1de20b0f2f63594e4aa76f6b.jpg,0,4,4,Medium
s3://wadhwaniai-agri-opendata/images/ad/1df0b362d8493acffb2231c7.jpg,0,5,5,Medium
s3://wadhwaniai-agri-opendata/images/ad/1df2b396eb859644da908497.jpg,0,1,1,Low
s3://wadhwaniai-agri-opendata/images/ad/1df5b7355a1c46623ec04d18.jpg,0,44,44,High
s3://wadhwaniai-agri-opendata/images/ad/1df8461a6a7e2a6be604eaf4.jpg,7,0,7,High
s3://wadhwaniai-agri-opendata/images/ad/1e08ea86efd9138530d46909.jpg,0,1,1,Low
s3://wadhwaniai-agri-opendata/images/ad/1e0d9bed7318a652ebdb61a0.jpg,0,70,70,High
s3://wadhwaniai-agri-opendata/images/ad/1e1ee28b5dcb105bbf68bcec.jpg,0,13,13,High
s3://wadhwaniai-agri-opendata/images/ad/1e24dc12f1d20e52fcce40a1.jpg,0,5,5,Medium
s3://wadhwaniai-agri-opendata/images/ad/1e28af52098cd8df407fa5f1.jpg,0,10,10,High
s3://wadhwaniai-agri-opendata/images/ad/1e3385399231c6b7b28481f5.jpg,0,8,8,High
s3://wadhwaniai-agri-opendata/images/ad/1e41f461428b3fa2bb711096.jpg,0,12,12,High
s3://wadhwaniai-agri-opendata/images/ad/1e431eedc6b6734d8ef4304d.jpg,0,235,235,High
s3://wadhwaniai-agri-opendata/images/ad/1e48d1a0fa962bdc582d00c4.jpg,0,4,4,Medium
s3://wadhwaniai-agri-opendata/images/ad/1e4afda345cfc7ba321a5159.jpg,0,4,4,Medium
s3://wadhwaniai-agri-opendata/images/ad/1e4d675e37b576e841c08b37.jpg,0,22,22,High
s3://wadhwaniai-agri-opendata/images/ad/1e5cd811ea6edd37a80893c0.jpg,0,4,4,Medium
s3://wadhwaniai-agri-opendata/images/ad/1e5fe5c1ab32ef648ec99f06.jpg,0,4,4,Medium
s3://wadhwaniai-agri-opendata/images/ad/1e605134ebde944e3a6c0cce.jpg,2,1,3,Medium
s3://wadhwaniai-agri-opendata/images/ad/1e6255f28b3b80e30a205610.jpg,0,6,6,Medium
s3://wadhwaniai-agri-opendata/images/ad/1e6741c481458f4b47701e57.jpg,0,2,2,Low
s3://wadhwaniai-agri-opendata/images/ad/1e7105b6f7ecb432c125b49f.jpg,0,9,9,High
s3://wadhwaniai-agri-opendata/images/ad/1e72b9684c06f1ea526f5d0c.jpg,0,2,2,Low
s3://wadhwaniai-agri-opendata/images/ad/1e739bb637e3ef9c11bcbaf4.jpg,0,113,113,High
s3://wadhwaniai-agri-opendata/images/ad/1e7473fbe79972b9c6cdfade.jpg,0,5,5,Medium
s3://wadhwaniai-agri-opendata/images/ad/1e7d1516959b8206abee2f35.jpg,0,6,6,Medium
s3://wadhwaniai-agri-opendata/images/ad/1e8536784e2622b9b865f2ba.jpg,0,59,59,High
s3://wadhwaniai-agri-opendata/images/ad/1e8f9f4f0ef25cf5f4f27bd3.jpg,0,7,7,Medium
s3://wadhwaniai-agri-opendata/images/ad/1e9527a791be25da079909f1.jpg,0,2,2,Low
s3://wadhwaniai-agri-opendata/images/ad/1e97544c0a80bdb221ce2e5e.jpg,0,61,61,High
s3://wadhwaniai-agri-opendata/images/ad/1ea777d53fd51004d98c6bb2.jpg,0,8,8,High
s3://wadhwaniai-agri-opendata/images/ad/1eb9341811df98a7520e3587.jpg,0,158,158,High
s3://wadhwaniai-agri-opendata/images/ad/1eb9e32157b3f06ba76cd663.jpg,0,1,1,Low
s3://wadhwaniai-agri-opendata/images/ad/1ebd84a26a9cb3cf5c3990c6.jpg,0,17,17,High
s3://wadhwaniai-agri-opendata/images/ad/1ece62f7ece800e70f3363cc.jpg,0,6,6,Medium
s3://wadhwaniai-agri-opendata/images/ad/1ecef7d19179b9c75776c865.jpg,1,0,1,Low
s3://wadhwaniai-agri-opendata/images/ad/1ed5f4d01d1463c635359621.jpg,0,16,16,High
s3://wadhwaniai-agri-opendata/images/ad/1eda71dc6810b95bd1e0bc61.jpg,0,6,6,Medium
s3://wadhwaniai-agri-opendata/images/ad/1ee25ef2b1fa0bc9b20d8dca.jpg,0,19,19,High
s3://wadhwaniai-agri-opendata/images/ad/1ee406de4718a5927a9bf9ff.jpg,0,16,16,High
s3://wadhwaniai-agri-opendata/images/ad/1ee72db2f77c9f88c4d23827.jpg,0,14,14,High
s3://wadhwaniai-agri-opendata/images/ad/1ee73b6ecfebf5464817539f.jpg,0,6,6,Medium
s3://wadhwaniai-agri-opendata/images/ad/1eea6e94258b6919bd1ebc92.jpg,0,79,79,High
s3://wadhwaniai-agri-opendata/images/ad/1eec3135bad9cbac09e33b86.jpg,0,4,4,Medium
s3://wadhwaniai-agri-opendata/images/ad/1ef2e147f9901b969e66dbee.jpg,0,210,210,High
s3://wadhwaniai-agri-opendata/images/ad/1f0913a35be21a2e88c07110.jpg,0,1,1,Low
s3://wadhwaniai-agri-opendata/images/ad/1f0934c1641dfe368ed2162f.jpg,0,124,124,High
s3://wadhwaniai-agri-opendata/images/ad/1f0d91708bd8cf0ea09e92fb.jpg,0,18,18,High
s3://wadhwaniai-agri-opendata/images/ad/1f14c3324789a13cc03aeda5.jpg,0,98,98,High
s3://wadhwaniai-agri-opendata/images/ad/1f18a6cad2496ef84c47a4a0.jpg,0,106,106,High
s3://wadhwaniai-agri-opendata/images/ad/1f2e25737c6d0d2262141ad0.jpg,0,5,5,Medium
s3://wadhwaniai-agri-opendata/images/ad/1f3117228b362ec6d7c1ab55.jpg,0,1,1,Low
s3://wadhwaniai-agri-opendata/images/ad/1f3223006ef28929d52219ab.jpg,0,13,13,High
s3://wadhwaniai-agri-opendata/images/ad/1f3a0170230c536fe71a111d.jpg,0,2,2,Low
s3://wadhwaniai-agri-opendata/images/ad/1f4b21a5597c7424572b2cc3.jpg,0,5,5,Medium
s3://wadhwaniai-agri-opendata/images/ad/1f4b4c2aae01b92d35b23fe0.jpg,0,7,7,Medium
s3://wadhwaniai-agri-opendata/images/ad/1f4e4952c1563d931afdd918.jpg,0,15,15,High
s3://wadhwaniai-agri-opendata/images/ad/1f52f3c61e12ab81f74888df.jpg,0,2,2,Low
s3://wadhwaniai-agri-opendata/images/ad/1f534a3858d973deb06cc455.jpg,0,10,10,High
s3://wadhwaniai-agri-opendata/images/ad/1f542c955b55a578421cccd8.jpg,0,6,6,Medium
s3://wadhwaniai-agri-opendata/images/ad/1f5602171d0f255f4aede354.jpg,0,5,5,Medium
s3://wadhwaniai-agri-opendata/images/ad/1f591352426eb4360ccc4bb3.jpg,0,89,89,High
s3://wadhwaniai-agri-opendata/images/ad/1f60e84c8dd6d3b783dd20d2.jpg,0,163,163,High
s3://wadhwaniai-agri-opendata/images/ad/1f63c761475f4f30b6ea155d.jpg,0,76,76,High
s3://wadhwaniai-agri-opendata/images/ad/1f70f1ca4bfc0b0c5cd38208.jpg,0,9,9,High
s3://wadhwaniai-agri-opendata/images/ad/1f78ee67c69c92f60caca891.jpg,0,7,7,Medium
s3://wadhwaniai-agri-opendata/images/ad/1f8ce63a84015285e06f472e.jpg,0,27,27,High
s3://wadhwaniai-agri-opendata/images/ad/1f8e1d9ab5a1a19b226349f5.jpg,0,2,2,Low
s3://wadhwaniai-agri-opendata/images/ad/1f92b915d675d56719dfd17c.jpg,0,24,24,High
s3://wadhwaniai-agri-opendata/images/ad/1fa47fe7ad9b5c2c2b7d9367.jpg,0,2,2,Low
s3://wadhwaniai-agri-opendata/images/ad/1fa55ced1081ef51a1bd5309.jpg,0,4,4,Medium
s3://wadhwaniai-agri-opendata/images/ad/1fafb3c7da24559a1d7d300b.jpg,0,2,2,Low
s3://wadhwaniai-agri-opendata/images/ad/1fbde7dfa60f82bdc3b53e77.jpg,0,39,39,High
s3://wadhwaniai-agri-opendata/images/ad/1fc09e2dbc44f2fc1c4c7407.jpg,0,787,787,High
s3://wadhwaniai-agri-opendata/images/ad/1fc6a786d2369d818177bc48.jpg,0,17,17,High
s3://wadhwaniai-agri-opendata/images/ad/1fcdad1edd1d7be072e4e59d.jpg,0,5,5,Medium
s3://wadhwaniai-agri-opendata/images/ad/1fce0a73213f37015ff80171.jpg,0,54,54,High
s3://wadhwaniai-agri-opendata/images/ad/1fd2137ba1fc2b363b138e69.jpg,0,14,14,High
s3://wadhwaniai-agri-opendata/images/ad/1fd95c9bfce29b4ae803f511.jpg,0,30,30,High
s3://wadhwaniai-agri-opendata/images/ad/1fda78658e9a412bc6268f86.jpg,0,13,13,High
s3://wadhwaniai-agri-opendata/images/ad/1fdffb8cc97cdd14cc0d3cc4.jpg,0,2,2,Low
s3://wadhwaniai-agri-opendata/images/ad/1fec5c4b8ca60a576b5fe7dc.jpg,0,2,2,Low
s3://wadhwaniai-agri-opendata/images/ad/2003726e562ac407d7bc470d.jpg,0,26,26,High
s3://wadhwaniai-agri-opendata/images/ad/200b87f973f0c411488bb094.jpg,0,29,29,High
s3://wadhwaniai-agri-opendata/images/ad/200ba1cab08908abfbc1b91c.jpg,0,1,1,Low
s3://wadhwaniai-agri-opendata/images/ad/2019b9903875c70581a13382.jpg,0,28,28,High
s3://wadhwaniai-agri-opendata/images/ad/201fce06bb32081cb5653228.jpg,0,10,10,High
s3://wadhwaniai-agri-opendata/images/ad/202e3e9bebf049b7c2d639a1.jpg,0,6,6,Medium
s3://wadhwaniai-agri-opendata/images/ad/202f402176adc0fa22253816.jpg,0,7,7,Medium
s3://wadhwaniai-agri-opendata/images/ad/2034ff34030cc6d0e587c520.jpg,2,27,29,High
s3://wadhwaniai-agri-opendata/images/ad/20383a19472c574ac23b4133.jpg,0,22,22,High
s3://wadhwaniai-agri-opendata/images/ad/20394cccd3b75a7023b7d980.jpg,0,2,2,Low
s3://wadhwaniai-agri-opendata/images/ad/2039746c08a6d2f7e35e18b7.jpg,0,59,59,High
s3://wadhwaniai-agri-opendata/images/ad/203d06be6f6dc7dc18a475ae.jpg,0,67,67,High
s3://wadhwaniai-agri-opendata/images/ad/203d58ecf622ccfbdc0d4c42.jpg,0,126,126,High
s3://wadhwaniai-agri-opendata/images/ad/203f245ec7b30a2241515b63.jpg,0,6,6,Medium
s3://wadhwaniai-agri-opendata/images/ad/20408560464e9617e7549ee4.jpg,0,36,36,High
s3://wadhwaniai-agri-opendata/images/ad/20423c9455f55648d8b6c28a.jpg,0,35,35,High
s3://wadhwaniai-agri-opendata/images/ad/20470f65df64fab2b767e183.jpg,0,27,27,High
s3://wadhwaniai-agri-opendata/images/ad/204814457eedff792506e259.jpg,0,2,2,Low
s3://wadhwaniai-agri-opendata/images/ad/204c2eead7aa92f34762256f.jpg,0,3,3,Medium
s3://wadhwaniai-agri-opendata/images/ad/2055c859f97c0a8c8a7c9d3c.jpg,0,1,1,Low
s3://wadhwaniai-agri-opendata/images/ad/20618a154544edd35d2b8e0a.jpg,0,5,5,Medium
s3://wadhwaniai-agri-opendata/images/ad/2068373da551a7f7b5181d0f.jpg,0,58,58,High
s3://wadhwaniai-agri-opendata/images/ad/207c9ce73dfc4ce4329c91d4.jpg,0,27,27,High
s3://wadhwaniai-agri-opendata/images/ad/20803b641068ac0605db9de0.jpg,0,35,35,High
s3://wadhwaniai-agri-opendata/images/ad/208103795b6dc1104124dacf.jpg,0,13,13,High
s3://wadhwaniai-agri-opendata/images/ad/2081b5e7f06af9e7ff02a5d5.jpg,0,5,5,Medium
s3://wadhwaniai-agri-opendata/images/ad/2085c1cf8c040b8262892a5c.jpg,0,1,1,Low
s3://wadhwaniai-agri-opendata/images/ad/20868589d585d0cc06e10eca.jpg,0,36,36,High
s3://wadhwaniai-agri-opendata/images/ad/2087882e0edd2b3cba4c4511.jpg,4,0,4,Medium
s3://wadhwaniai-agri-opendata/images/ad/20928f8c771433cbd4a89a7d.jpg,0,101,101,High
s3://wadhwaniai-agri-opendata/images/ad/20992f4233cb5ed93bb7aa28.jpg,0,2,2,Low
s3://wadhwaniai-agri-opendata/images/ad/20a2fb6e167d2b6908e44067.jpg,0,1,1,Low
s3://wadhwaniai-agri-opendata/images/ad/20a6ce00620c393a7b2d1d0a.jpg,0,4,4,Medium
s3://wadhwaniai-agri-opendata/images/ad/20a7e6757f6c8dfdd8fc9f3c.jpg,0,17,17,High
s3://wadhwaniai-agri-opendata/images/ad/20ad87735b688950ef99f79b.jpg,1,0,1,Low
s3://wadhwaniai-agri-opendata/images/ad/20b87eaa6a1dc3849f0a7c0e.jpg,0,37,37,High
s3://wadhwaniai-agri-opendata/images/ad/20bf35dbdf04c2cc2a594d32.jpg,0,12,12,High
s3://wadhwaniai-agri-opendata/images/ad/20bfa0378925a66d8f1870b6.jpg,0,49,49,High
s3://wadhwaniai-agri-opendata/images/ad/20c2f7185b9a260a153af348.jpg,0,23,23,High
s3://wadhwaniai-agri-opendata/images/ad/20c3f0141c439a53dac76502.jpg,1,6,7,Medium
s3://wadhwaniai-agri-opendata/images/ad/20cba1594c876c28e6034e44.jpg,0,20,20,High
s3://wadhwaniai-agri-opendata/images/ad/20ce4aba70d137e94063abdb.jpg,0,26,26,High
s3://wadhwaniai-agri-opendata/images/ad/20cee15643c2dfede2ddb3cb.jpg,3,0,3,Medium
s3://wadhwaniai-agri-opendata/images/ad/20cf9bd5a6780c2c6f310f1e.jpg,0,16,16,High
s3://wadhwaniai-agri-opendata/images/ad/20e05948dfa2f75f1aae2aa8.jpg,0,2,2,Low
s3://wadhwaniai-agri-opendata/images/ad/20e1d8c8521c18cff3e0d14d.jpg,0,2,2,Low
s3://wadhwaniai-agri-opendata/images/ad/20e37e598661fc4b006c95de.jpg,0,10,10,High
s3://wadhwaniai-agri-opendata/images/ad/20e4b43717bca33cdb7f4777.jpg,0,7,7,Medium
s3://wadhwaniai-agri-opendata/images/ad/20efc6d1e0d01406a1e15de8.jpg,0,10,10,High
s3://wadhwaniai-agri-opendata/images/ad/20f1e699cfa03d8dedd844af.jpg,0,18,18,High
s3://wadhwaniai-agri-opendata/images/ad/20f243181cc7b1bd4a2b2dab.jpg,0,10,10,High
s3://wadhwaniai-agri-opendata/images/ad/20f42544e72c96938bb3a11e.jpg,0,150,150,High
s3://wadhwaniai-agri-opendata/images/ad/20f8e25368fbe802a03843ae.jpg,0,28,28,High
s3://wadhwaniai-agri-opendata/images/ad/20faea9119657f573a1ec8b1.jpg,0,32,32,High
s3://wadhwaniai-agri-opendata/images/ad/2105c3dc7565901fdf6e1732.jpg,1,0,1,Low
s3://wadhwaniai-agri-opendata/images/ad/210cb0cbe0b6487cb9ddedf1.jpg,0,1,1,Low
s3://wadhwaniai-agri-opendata/images/ad/211bd4a0dac77108a9465c68.jpg,2,0,2,Medium
s3://wadhwaniai-agri-opendata/images/ad/211dff206fe52f389de31640.jpg,0,2,2,Low
s3://wadhwaniai-agri-opendata/images/ad/21219418d8a5c30da00853a1.jpg,0,5,5,Medium
s3://wadhwaniai-agri-opendata/images/ad/21232f0d9b8ecef95fb02a48.jpg,0,87,87,High
s3://wadhwaniai-agri-opendata/images/ad/21338bef75b21fc5682fcd87.jpg,0,17,17,High
s3://wadhwaniai-agri-opendata/images/ad/21361eaab88c5e2eb75856f0.jpg,0,2,2,Low
s3://wadhwaniai-agri-opendata/images/ad/213f276bd3f7c25a4e25d78f.jpg,0,15,15,High
s3://wadhwaniai-agri-opendata/images/ad/2141a9b92db868bdfee8a4c2.jpg,0,135,135,High
s3://wadhwaniai-agri-opendata/images/ad/2145507cab05119b53b8b94f.jpg,0,17,17,High
s3://wadhwaniai-agri-opendata/images/ad/2145746eee1a6edf47fab204.jpg,0,38,38,High
s3://wadhwaniai-agri-opendata/images/ad/2146acce18138034bd180383.jpg,4,0,4,Medium
s3://wadhwaniai-agri-opendata/images/ad/214dda3c75a3d2619ebca85d.jpg,0,8,8,High
s3://wadhwaniai-agri-opendata/images/ad/2158504fce1ca02b906bb850.jpg,7,0,7,High
s3://wadhwaniai-agri-opendata/images/ad/2165cfca595778187af206c7.jpg,7,0,7,High
s3://wadhwaniai-agri-opendata/images/ad/216ced63213bf513d57244b9.jpg,0,6,6,Medium
s3://wadhwaniai-agri-opendata/images/ad/217b90a397d06e6a5270dfb3.jpg,0,37,37,High
s3://wadhwaniai-agri-opendata/images/ad/2180ce94797b6eacb6ed981a.jpg,0,2,2,Low
s3://wadhwaniai-agri-opendata/images/ad/2180d5a368e7d5ab94cab006.jpg,0,204,204,High
s3://wadhwaniai-agri-opendata/images/ad/2185fa168407e7de739d2990.jpg,0,26,26,High
s3://wadhwaniai-agri-opendata/images/ad/21863b75b37472f21dbc8ce4.jpg,0,4,4,Medium
s3://wadhwaniai-agri-opendata/images/ad/218afcccfce8f1f12fc1f0a9.jpg,0,3,3,Medium
s3://wadhwaniai-agri-opendata/images/ad/218e5efec2970b4754553bb5.jpg,0,75,75,High
s3://wadhwaniai-agri-opendata/images/ad/21906158b4cf8b6b28c28272.jpg,4,97,101,High
s3://wadhwaniai-agri-opendata/images/ad/219bd03ef8c3eb065d250b0c.jpg,0,2,2,Low
s3://wadhwaniai-agri-opendata/images/ad/219ffc92939c9353b1cdf4aa.jpg,0,30,30,High
s3://wadhwaniai-agri-opendata/images/ad/21a5814e7b772d64ce29dcbc.jpg,0,6,6,Medium
s3://wadhwaniai-agri-opendata/images/ad/21aff2ab222b1c2abe0c8807.jpg,0,1,1,Low
s3://wadhwaniai-agri-opendata/images/ad/21b387a9c62c74353bfd5e7f.jpg,0,5,5,Medium
s3://wadhwaniai-agri-opendata/images/ad/21b651d37e81262378c8a855.jpg,0,8,8,High
s3://wadhwaniai-agri-opendata/images/ad/21c89a14a13eea9c51104b49.jpg,0,3,3,Medium
s3://wadhwaniai-agri-opendata/images/ad/21c8c278afda3a10b88db0de.jpg,0,6,6,Medium
s3://wadhwaniai-agri-opendata/images/ad/21cb698db8b504636766380f.jpg,0,342,342,High
s3://wadhwaniai-agri-opendata/images/ad/21ecffdfbbdc4f558a015901.jpg,0,77,77,High
s3://wadhwaniai-agri-opendata/images/ad/21f368574bbb2380a07b6f9a.jpg,0,14,14,High
s3://wadhwaniai-agri-opendata/images/ad/21f86c71308f3753b5c570c9.jpg,1,0,1,Low
s3://wadhwaniai-agri-opendata/images/ad/21fb5c809934cc062d1c6ac0.jpg,0,1,1,Low
s3://wadhwaniai-agri-opendata/images/ad/2201b14b4a47b58bdb3083f8.jpg,0,13,13,High
s3://wadhwaniai-agri-opendata/images/ad/2201ec2cabf72150c3f5bab9.jpg,0,5,5,Medium
s3://wadhwaniai-agri-opendata/images/ad/2206aa5332607705d931b85d.jpg,0,1,1,Low
s3://wadhwaniai-agri-opendata/images/ad/2208bd9dfa99574533009dc0.jpg,0,22,22,High
s3://wadhwaniai-agri-opendata/images/ad/2211326d38f26a595b3cbc70.jpg,0,2,2,Low
s3://wadhwaniai-agri-opendata/images/ad/22129e57448dad216621ab44.jpg,0,39,39,High
s3://wadhwaniai-agri-opendata/images/ad/221ab78352c046d21237b6d0.jpg,0,69,69,High
s3://wadhwaniai-agri-opendata/images/ad/221afb9cc1c52d6ffddf1e5b.jpg,0,198,198,High
s3://wadhwaniai-agri-opendata/images/ad/22226a53b02af8719a1b45ad.jpg,0,4,4,Medium
s3://wadhwaniai-agri-opendata/images/ad/2223dbbbc63da0144a13f72f.jpg,0,54,54,High
s3://wadhwaniai-agri-opendata/images/ad/22398ef7b7431f22462a88aa.jpg,0,8,8,High
